price,sqrt,location,bhk,Gymnasium,Lift Available,CarParking,Maintenance Staff,Swimming Pool
2700000.0,585.0,karanjade,1.0,0,1,1,0,0
36000000.0,930.0,andheri  west,2.0,1,1,0,0,1
9500000.0,709.0,malad west,1.0,0,0,0,0,0
8300000.0,1120.0,kalyan west,2.0,1,1,1,0,1
4794000.0,510.0,virar,1.0,0,1,1,0,1
10000000.0,1156.0,ulwe,2.0,1,1,0,0,0
12750000.0,1660.0,ulwe,3.0,1,1,1,1,1
17000000.0,747.0,santacruz east,1.0,0,1,0,0,0
6300000.0,365.0,kandivali east,1.0,0,0,0,0,0
2500000.0,555.0,unknown,1.0,0,1,0,0,0
91800000.0,2600.0,nerul,4.0,0,1,0,0,0
8000000.0,976.0,thane west,2.0,0,1,1,0,1
5500000.0,620.0,kharghar,1.0,1,1,1,1,1
11000000.0,642.0,unknown,1.0,0,1,0,0,0
2650000.0,560.0,naigaon east,1.0,1,1,1,0,1
25700000.0,750.0,bandra west,2.0,0,0,0,0,0
14800000.0,915.0,andheri  east,2.0,1,1,0,0,1
5400000.0,620.0,ulwe,1.0,1,1,1,1,0
7900000.0,564.0,kandivali east,1.0,1,1,1,0,1
11000000.0,600.0,chembur,1.0,0,0,1,1,0
16000000.0,970.0,malad west,2.0,1,0,0,1,1
5200000.0,690.0,mira road east,1.0,0,1,0,0,0
106000000.0,2826.0,worli,3.0,0,1,1,0,1
3350000.0,650.0,unknown,1.0,0,0,0,0,0
12500000.0,745.0,kandivali east,2.0,0,1,1,0,0
2000000.0,450.0,kalyan west,1.0,0,0,0,0,0
17500000.0,978.0,powai,2.0,1,1,1,0,1
5700000.0,516.0,thane,1.0,1,0,0,0,0
6800000.0,1120.0,dombivali,3.0,1,1,1,0,1
9000000.0,1100.0,ulwe,2.0,1,0,1,1,1
6700000.0,908.0,kamothe,2.0,1,1,1,1,0
6800000.0,890.0,mira road east,2.0,1,1,0,0,0
7500000.0,1085.0,kharghar,2.0,0,1,1,1,0
5050000.0,675.0,unknown,2.0,1,0,1,1,0
8500000.0,846.0,yogi hills,2.0,1,1,1,1,0
55400000.0,1179.0,unknown,3.0,1,1,1,0,1
5500000.0,665.0,kamothe,1.0,0,1,1,1,0
12000000.0,900.0,santacruz east,2.0,0,1,0,0,0
5200000.0,641.0,kharghar,1.0,1,1,0,1,0
59250000.0,2660.0,ville parle east,4.0,0,1,0,0,0
60000000.0,1400.0,vile parle west,3.0,0,0,0,0,0
11000000.0,532.0,mira road east,1.0,1,1,0,0,1
11000000.0,1580.0,ulwe,3.0,0,1,1,1,1
30000000.0,1041.0,unknown,2.0,1,1,1,1,1
25000000.0,1350.0,powai,3.0,1,1,0,0,1
8000000.0,850.0,koper khairane,2.0,0,0,0,0,0
17000000.0,1270.0,goregaon west,3.0,0,0,0,0,1
36100000.0,2065.0,unknown,3.0,1,1,0,0,1
5500000.0,900.0,taloja,2.0,1,1,1,0,1
12500000.0,809.0,ghansoli,2.0,1,0,0,0,1
3800000.0,716.0,andheri  east,1.0,0,0,0,0,0
25500000.0,1400.0,andheri  west,2.0,1,1,1,1,1
11000000.0,1726.0,panvel,4.0,1,1,0,0,1
8000000.0,798.0,chembur,1.0,0,1,0,0,0
27000000.0,1550.0,magathane,3.0,0,1,1,1,0
13000000.0,550.0,santacruz east,1.0,0,1,0,0,0
2100000.0,495.0,thane,1.0,0,1,1,0,0
22500000.0,1650.0,sanpada,3.0,0,1,1,1,1
90399999.0,1452.0,prabhadevi,3.0,0,1,0,0,0
10500000.0,750.0,jogeshwari west,1.0,0,1,1,0,0
17700000.0,1338.0,thane west,3.0,0,1,0,0,1
4700000.0,625.0,kharghar,1.0,0,1,0,0,0
14000000.0,1137.0,thane west,3.0,1,1,1,0,1
2164000.0,563.0,badlapur,1.0,0,1,1,0,0
3445000.0,530.0,panvel,1.0,1,0,1,0,1
3700000.0,879.0,kewale,2.0,0,1,1,0,0
7600000.0,950.0,dahisar,2.0,1,1,1,0,1
12000000.0,1340.0,kalyan west,3.0,1,1,1,0,1
3000000.0,500.0,taloja,1.0,0,1,1,0,0
9000000.0,1150.0,kharghar,2.0,0,0,0,0,0
8500000.0,600.0,malad west,1.0,0,1,0,0,0
8200000.0,525.0,kandivali east,1.0,1,1,1,0,1
3877000.0,1077.0,boisar,3.0,1,1,1,0,0
26000000.0,1230.0,dahisar,3.0,0,1,1,1,0
37000000.0,2224.0,malad east,4.0,1,1,0,0,1
11000000.0,650.0,chembur,1.0,0,1,0,0,0
3700000.0,400.0,ghansoli,1.0,0,1,1,1,0
9200000.0,750.0,malad west,1.0,1,1,1,0,1
14500000.0,1145.0,ghansoli,2.0,1,1,1,0,0
23000000.0,1500.0,borivali east,3.0,0,1,1,0,1
9700000.0,1100.0,unknown,2.0,1,1,1,0,0
9500000.0,1120.0,unknown,2.0,1,1,1,1,1
18000000.0,900.0,unknown,2.0,1,1,1,1,1
16500000.0,1502.0,kharghar,3.0,1,1,1,0,1
2780000.0,324.0,thane west,1.0,0,1,1,0,1
2500000.0,445.0,nala sopara,1.0,0,0,1,1,0
4700000.0,1005.0,taloja,2.0,0,0,1,1,0
37500000.0,1750.0,kharghar,3.0,1,1,0,0,1
9000000.0,950.0,thane west,2.0,1,1,1,0,1
3175000.0,569.0,palghar,2.0,0,0,0,0,1
21000000.0,1250.0,magathane,2.0,0,1,1,1,0
19250000.0,870.0,powai,2.0,1,1,1,0,1
3300000.0,520.0,koproli,1.0,0,0,0,0,0
37400000.0,1224.0,goregaon west,3.0,1,1,1,0,1
7500000.0,1200.0,vasai west,3.0,0,0,0,0,0
11000000.0,1254.0,kharghar,3.0,1,1,1,1,1
12500000.0,1238.0,ghatkopar west,2.0,1,1,0,0,0
11700000.0,1440.0,panvel,3.0,1,1,0,0,0
2400000.0,569.0,virar west,1.0,0,0,0,0,0
5500000.0,580.0,kalwa,1.0,1,0,1,1,0
5500000.0,800.0,kalyan west,2.0,1,1,1,0,0
7600000.0,1350.0,palava,3.0,0,0,0,0,0
2300000.0,560.0,nalasopara west,1.0,0,1,0,0,0
9500000.0,1492.0,kharghar,3.0,1,1,1,0,0
6400000.0,681.0,kandivali east,1.0,1,1,1,0,1
10700000.0,693.0,thane west,2.0,1,1,1,0,1
4000000.0,650.0,ulwe,1.0,1,1,1,1,0
14600000.0,958.0,thane west,3.0,1,1,0,0,1
15000000.0,1050.0,malad west,2.0,1,0,1,0,1
22000000.0,1400.0,thane west,3.0,1,1,0,0,1
5800000.0,1060.0,taloja panchanand,2.0,0,1,1,1,1
2300000.0,500.0,naigaon east,1.0,1,1,1,0,0
27500000.0,1045.0,powai,2.0,0,1,1,0,1
13700000.0,1192.0,unknown,2.0,1,1,1,1,1
31000000.0,1456.0,goregaon east,3.0,0,0,0,0,0
2500000.0,690.0,vangani,1.0,0,0,0,0,0
2800000.0,840.0,nala sopara,2.0,1,1,1,0,0
6000000.0,750.0,kharghar,1.0,1,1,1,1,1
36500000.0,1500.0,chembur,2.0,0,1,1,1,0
6500000.0,563.0,unknown,1.0,0,0,0,0,0
3188000.0,797.0,ambernath west,1.0,0,1,0,0,0
5500000.0,695.0,kalyan west,1.0,1,1,0,0,1
4500000.0,680.0,ulwe,1.0,0,1,1,0,0
2485000.0,700.0,shirgaon,1.0,0,0,0,0,0
37000000.0,1650.0,andheri  west,3.0,1,1,0,0,1
9958000.0,1011.0,thane west,2.0,1,1,1,0,1
4000000.0,713.0,ulwe,1.0,0,0,0,0,0
13500000.0,1092.0,seawoods,1.0,1,1,0,0,1
7500000.0,960.0,mira road east,2.0,0,1,1,0,0
4500000.0,650.0,dombivali,1.0,1,1,0,0,1
9800000.0,1225.0,kamothe,2.0,0,0,1,1,0
2063000.0,655.0,badlapur east,1.0,1,1,1,0,1
36800000.0,1600.0,andheri  west,4.0,1,1,0,0,1
12600000.0,650.0,powai,1.0,1,0,1,1,1
16500000.0,1050.0,chembur,3.0,0,1,0,0,0
16500000.0,950.0,unknown,2.0,1,1,1,0,1
16800000.0,800.0,chembur,2.0,0,1,0,0,0
2500000.0,760.0,nala sopara,1.0,0,1,0,0,0
12000000.0,1128.0,thane west,2.0,1,1,0,0,1
38700000.0,1295.0,andheri,3.0,1,1,1,1,1
2450000.0,545.0,nala sopara,1.0,1,1,1,0,1
6000000.0,709.0,nala sopara,2.0,1,1,1,1,0
14500000.0,1450.0,thane west,3.0,0,0,0,0,0
100000000.0,2000.0,peddar road,3.0,0,1,1,1,0
32500000.0,940.0,unknown,2.0,0,0,0,0,0
7000000.0,560.0,kandivali west,1.0,0,1,0,0,0
5600000.0,645.0,mira road east,1.0,1,1,1,0,1
36000000.0,1900.0,unknown,3.0,1,1,1,1,1
7500000.0,1000.0,kharghar,2.0,1,0,1,1,1
6500000.0,925.0,unknown,2.0,0,1,0,0,0
7000000.0,950.0,kharghar,2.0,0,1,0,0,0
23200000.0,1264.0,andheri  west,2.0,1,0,1,0,1
29800000.0,1017.0,mulund west,3.0,0,1,1,0,1
4621000.0,532.0,virar,2.0,1,1,1,0,1
14800000.0,1460.0,mira road east,3.0,1,1,0,0,0
9500000.0,1088.0,kharghar,2.0,1,1,1,1,0
8500000.0,880.0,thane west,2.0,1,1,1,0,1
6300000.0,1050.0,taloja,2.0,0,1,1,1,0
11500000.0,859.0,panvel,2.0,1,1,1,1,1
3650000.0,725.0,ambernath east,1.0,1,1,1,0,0
6998999.0,650.0,ulwe,1.0,0,1,0,0,0
5900000.0,666.0,airoli,1.0,0,0,0,0,0
6000000.0,1000.0,ulwe,2.0,0,0,0,0,0
18500000.0,1100.0,borivali west,2.0,0,0,0,0,0
8300000.0,525.0,kandivali east,1.0,1,1,1,1,1
3728000.0,910.0,virar,2.0,1,1,1,0,1
17000000.0,1044.0,borivali west,2.0,0,1,0,0,0
13500000.0,750.0,unknown,2.0,1,1,0,0,1
20000000.0,1250.0,malad east,2.0,1,0,0,0,1
19500000.0,1400.0,malad west,2.0,1,1,0,0,0
41500000.0,1105.0,andheri  west,3.0,1,1,1,0,1
5000000.0,700.0,ulwe,1.0,1,1,0,0,0
58000000.0,1735.0,vile parle west,3.0,0,0,0,0,0
20000000.0,1012.0,thane west,2.0,0,1,0,0,0
2677000.0,595.0,virar,1.0,1,1,1,0,1
4300000.0,560.0,thane west,1.0,1,0,1,0,1
15100000.0,1350.0,kandivali east,3.0,0,1,1,0,1
6600000.0,640.0,airoli,1.0,0,1,0,0,0
5100000.0,700.0,kharghar,1.0,0,1,0,1,0
3000000.0,665.0,dronagiri,1.0,0,0,0,0,0
27400000.0,1552.0,manpada,4.0,1,1,1,0,1
5999000.0,720.0,mira road east,1.0,0,1,0,0,0
13000000.0,995.0,malad west,2.0,1,0,1,0,1
7745999.0,629.0,mira road east,1.0,0,0,0,0,0
21000000.0,950.0,kandivali west,2.0,1,1,0,0,1
17500000.0,1100.0,powai,2.0,1,1,1,0,1
15200000.0,739.0,thane west,2.0,1,1,1,0,1
7900000.0,1000.0,kamothe,2.0,0,0,1,1,0
7900000.0,1065.0,unknown,2.0,1,0,1,1,0
22000000.0,1800.0,belapur,3.0,1,1,0,0,1
5894000.0,581.0,majiwada,1.0,0,1,1,1,0
20000000.0,1250.0,malad west,3.0,1,1,0,0,0
12000000.0,1050.0,andheri  east,2.0,1,1,1,0,0
4750000.0,900.0,panvel,2.0,1,1,1,0,1
119900000.0,3140.0,andheri  west,3.0,1,1,1,0,1
47500000.0,2400.0,borivali west,4.0,0,1,0,0,0
3800000.0,766.0,petali,1.0,0,1,1,1,0
16800000.0,734.0,malad west,2.0,0,0,0,0,1
30500000.0,2153.0,goregaon,3.0,1,1,1,0,1
2139000.0,620.0,boisar,1.0,0,1,0,0,0
19700000.0,880.0,marol,2.0,0,1,1,1,0
5800000.0,630.0,parsik nagar,1.0,0,1,0,1,0
4800000.0,580.0,mira road east,1.0,0,1,1,1,0
6200000.0,695.0,mira road east,1.0,0,1,0,0,0
6450000.0,426.0,mira road east,1.0,1,0,1,0,1
7500000.0,1050.0,greater khanda,2.0,1,1,0,0,1
2425000.0,690.0,badlapur west,1.0,0,1,1,0,0
9800000.0,585.0,mulund west,1.0,0,0,1,0,0
12500000.0,510.0,wadala,1.0,1,1,1,1,1
18500000.0,663.0,mulund west,2.0,1,1,1,0,0
2600000.0,935.0,boisar,2.0,0,1,0,0,0
11299999.0,750.0,govind nagar,2.0,0,0,1,1,0
3624000.0,895.0,vasai,2.0,0,0,0,0,0
14600000.0,829.0,kandivali west,2.0,1,0,1,0,0
7909999.0,553.0,unknown,1.0,1,1,1,0,0
7600000.0,972.0,unknown,2.0,0,1,1,0,1
15500000.0,1525.0,kharghar,3.0,1,1,0,0,0
26100000.0,900.0,borivali west,2.0,0,1,0,0,0
13500000.0,1500.0,kharghar,3.0,1,1,1,1,1
11200000.0,1150.0,ulwe,2.0,1,1,0,0,1
12000000.0,700.0,antop hill,1.0,1,1,1,1,0
11200000.0,573.0,ulwe,2.0,1,1,1,1,1
9000000.0,400.0,borivali east,1.0,0,0,0,0,0
7100000.0,700.0,thane west,1.0,1,1,1,1,1
17500000.0,694.0,kanjurmarg,2.0,1,0,0,0,1
4656000.0,536.0,virar,2.0,1,1,1,0,0
180000000.0,2200.0,juhu tara,3.0,0,1,1,0,0
6500000.0,650.0,unknown,1.0,0,0,1,0,0
5686000.0,1017.0,bhiwandi,2.0,1,1,1,0,1
13200000.0,2300.0,kapur bawdi,4.0,0,1,1,1,0
60000000.0,2365.0,powai,4.0,1,1,1,0,1
5200000.0,950.0,kalyan west,2.0,1,1,0,0,1
12900000.0,1125.0,malad west,2.0,1,1,0,0,0
5760000.0,590.0,thane west,1.0,1,1,0,0,1
6100000.0,700.0,mira road east,1.0,0,0,0,0,0
32100000.0,1502.0,powai,3.0,1,1,1,0,0
6300000.0,570.0,kalyan west,1.0,0,1,0,0,0
19250000.0,1100.0,powai,2.0,0,1,1,1,0
7350000.0,1160.0,vasai,3.0,0,1,1,0,0
8000000.0,920.0,unknown,2.0,0,0,0,0,0
30000000.0,1180.0,vikhroli,2.0,1,1,0,0,1
6000000.0,730.0,mira road east,1.0,0,1,0,0,0
49000000.0,1177.0,parel,3.0,1,1,0,0,1
3600000.0,1100.0,kewale,2.0,1,1,1,0,1
10500000.0,590.0,malad west,1.0,0,1,1,0,1
20500000.0,1040.0,ghatkopar west,2.0,1,0,1,0,1
13500000.0,500.0,powai,1.0,1,1,0,0,0
10000000.0,1055.0,kharghar,2.0,0,1,1,0,1
24500000.0,1350.0,jogeshwari west,3.0,1,0,0,0,1
8000000.0,800.0,panvel,2.0,1,1,0,0,1
3243000.0,506.0,unknown,1.0,1,0,1,0,1
8500000.0,1098.0,mira road east,2.0,1,1,1,0,1
18000000.0,812.0,kamothe,2.0,1,1,1,0,1
3850000.0,510.0,kharghar,1.0,0,0,1,1,0
10500000.0,420.0,unknown,1.0,1,1,1,0,1
29000000.0,1654.0,mulund west,3.0,1,1,0,0,1
2500000.0,450.0,taloja,1.0,0,1,0,0,0
3250000.0,585.0,naigaon east,1.0,1,1,1,0,0
8200000.0,608.0,panvel,2.0,1,1,1,0,1
3890000.0,650.0,kalyan west,1.0,1,1,0,0,1
4500000.0,930.0,panvel,2.0,1,1,1,0,0
19100000.0,1100.0,rajendra nagar,3.0,0,1,1,1,0
33500000.0,1785.0,borivali west,3.0,1,1,1,1,1
23000000.0,1190.0,unknown,2.0,0,1,0,0,0
6500000.0,650.0,airoli,1.0,0,1,0,0,0
22750000.0,1350.0,andheri  west,2.0,1,1,0,0,1
2700000.0,680.0,virar,1.0,1,1,0,0,1
3500000.0,500.0,roadpali,1.0,1,1,0,1,0
8413000.0,1137.0,mira road east,2.0,1,1,1,0,1
9500000.0,750.0,kharghar,2.0,1,0,0,0,0
33100000.0,928.0,powai,3.0,1,1,1,0,1
14700000.0,1000.0,vikhroli,2.0,0,0,1,1,0
8500000.0,560.0,kandivali east,1.0,0,1,0,0,0
175000000.0,1698.0,thane west,4.0,1,1,1,0,1
5500000.0,840.0,ulwe,2.0,1,0,1,1,1
5742000.0,725.0,mira road east,1.0,1,1,1,0,1
7200000.0,952.0,sector 21 ulwe,2.0,0,1,1,0,0
11000000.0,600.0,borivali west,1.0,0,1,0,0,0
4200000.0,646.0,kharghar,1.0,0,1,0,1,0
5700000.0,950.0,vasai,2.0,1,1,0,1,1
21000000.0,1008.0,andheri  west,2.0,1,1,0,0,1
4925000.0,600.0,kamothe,1.0,0,0,1,1,0
15200000.0,2351.0,panvel,3.0,1,1,1,0,1
15200000.0,1500.0,thane west,3.0,1,1,1,1,1
46500000.0,1500.0,powai,3.0,1,1,1,0,1
9500000.0,850.0,four bungalows,2.0,1,1,1,1,0
5000000.0,945.0,nala sopara,2.0,1,1,1,0,1
2700000.0,650.0,unknown,1.0,0,0,0,0,0
12500000.0,1000.0,mulund west,2.0,0,1,0,0,0
10500000.0,556.0,chembur,1.0,0,1,0,0,0
3001000.0,675.0,dronagiri,1.0,1,1,1,1,0
12800000.0,950.0,chembur,1.0,0,0,0,0,0
8000000.0,1050.0,ulwe,2.0,0,1,0,0,1
4600000.0,910.0,nala sopara,2.0,0,1,1,0,0
7800000.0,1000.0,ulwe,2.0,0,0,1,1,0
5200000.0,410.0,kandivali west,1.0,0,0,0,0,0
4459000.0,910.0,virar,2.0,1,1,0,0,1
10900000.0,526.0,mira road east,2.0,1,1,0,0,1
4100000.0,650.0,kalyan west,1.0,1,1,0,0,0
9800000.0,720.0,kandivali west,1.0,1,1,1,0,1
22000000.0,1655.0,kandivali east,3.0,1,1,1,0,1
7700000.0,1095.0,ulwe,2.0,0,0,0,0,0
4200000.0,640.0,sector35d kharghar,1.0,0,0,0,1,0
40000000.0,1500.0,ville parle east,2.0,0,1,0,0,0
15100000.0,1050.0,borivali west,2.0,0,0,0,0,0
4400000.0,550.0,mira road east,1.0,0,0,0,0,0
3329999.0,820.0,titwala,2.0,0,1,0,0,0
4000000.0,310.0,unknown,1.0,0,0,0,0,0
10000000.0,650.0,jogeshwari west,1.0,0,0,0,0,0
15000000.0,1680.0,kharghar,3.0,1,1,1,1,1
24500000.0,2110.0,thakur village kandivali east,4.0,0,1,1,1,0
7000000.0,995.0,sector12 kamothe,2.0,0,1,1,1,0
8576500.0,1238.0,navi basti,2.0,1,0,0,0,0
10800000.0,1180.0,mira road east,2.0,1,1,1,0,0
4665000.0,662.0,diva,2.0,0,0,0,0,0
180000000.0,5460.0,juhu,4.0,0,1,0,0,0
5800000.0,750.0,kharghar,1.0,1,1,1,1,1
4600000.0,600.0,kharghar,1.0,0,0,1,1,0
3200000.0,580.0,unknown,1.0,1,1,0,0,1
11000000.0,1255.0,unknown,2.0,1,1,1,1,1
10800000.0,650.0,kanjurmarg,1.0,0,1,0,0,1
2249000.0,510.0,dombivali,1.0,1,1,1,1,1
19200000.0,1205.0,seawoods,1.0,0,1,0,1,1
15100000.0,1238.0,ghatkopar west,3.0,1,1,0,0,0
4800000.0,670.0,ulwe,1.0,0,1,0,0,0
70000000.0,1800.0,unknown,4.0,0,1,1,0,0
18000000.0,987.0,goregaon,2.0,1,1,1,0,0
7850000.0,605.0,ghatkopar west,1.0,0,0,0,0,0
11000000.0,550.0,vivek vidyalaya marg,1.0,0,0,0,0,0
3064000.0,766.0,ambernath west,1.0,0,1,0,0,0
14500000.0,1200.0,thane west,3.0,0,0,0,0,0
52600000.0,833.0,bandra west,2.0,1,1,1,0,1
3200000.0,600.0,nala sopara,1.0,0,0,0,0,0
25000000.0,1357.0,thakur village,3.0,0,0,1,1,0
3600000.0,600.0,vasai,1.0,0,0,1,0,0
3615000.0,1040.0,badlapur east,2.0,1,1,0,0,1
15000000.0,1450.0,manpada,3.0,1,1,1,1,0
4300000.0,595.0,kalyan west,1.0,1,0,1,1,1
12000000.0,936.0,thane west,2.0,1,1,1,0,1
39900000.0,2800.0,borivali east,4.0,0,0,0,0,0
9400000.0,1200.0,kharghar,2.0,1,1,1,1,1
24000000.0,1444.0,powai,3.0,1,1,1,0,0
11100000.0,1117.0,kharghar,2.0,0,0,1,1,0
16500000.0,1050.0,borivali east,2.0,0,0,1,1,0
25000000.0,1350.0,4 bunglows,2.0,0,1,1,1,0
10500000.0,1150.0,kharghar,2.0,1,1,1,1,1
8000000.0,1150.0,mira road east,2.0,1,1,1,0,0
6100000.0,650.0,airoli,1.0,0,0,0,0,0
5200000.0,641.0,kharghar,1.0,1,1,1,1,1
65500000.0,1543.0,parel,3.0,1,0,1,0,1
3750000.0,551.0,vasai west,1.0,0,0,0,0,0
17500000.0,650.0,andheri,1.0,1,1,1,1,0
23000000.0,500.0,ville parle east,1.0,1,1,0,0,0
16399999.0,649.0,kanjurmarg,2.0,1,0,0,0,1
11100000.0,1050.0,airoli,2.0,0,1,0,0,0
12500000.0,900.0,goregaon east,2.0,0,0,0,0,0
30200000.0,1145.0,bhandup west,3.0,0,1,1,0,1
8650000.0,728.0,malad west,1.0,1,1,0,0,1
6500000.0,566.0,dahisar,1.0,1,1,0,0,0
34000000.0,1166.0,andheri  west,3.0,0,1,1,0,1
30000000.0,1786.0,vashi,3.0,0,1,0,0,0
2800000.0,525.0,mumbai central,1.0,1,1,1,1,0
2500000.0,580.0,nalasopara west,1.0,0,1,0,0,0
14800000.0,1505.0,thane west,3.0,1,1,0,0,1
7500000.0,1107.0,vasai,3.0,0,1,1,0,0
9500000.0,1075.0,kharghar,2.0,1,1,1,1,1
15000000.0,1200.0,kharghar,2.0,1,1,0,0,1
6694000.0,400.0,mira road east,1.0,1,1,1,0,1
4250000.0,650.0,kamothe,1.0,0,1,0,0,0
12500000.0,800.0,borivali west,2.0,1,1,0,0,1
24000000.0,1290.0,malad east,2.0,1,1,0,0,1
22500000.0,1100.0,borivali west,2.0,0,0,0,0,0
13300000.0,899.0,borivali west,2.0,0,0,0,0,0
30000000.0,2110.0,unknown,3.0,1,1,0,0,1
23000000.0,925.0,haridas nagar,3.0,0,1,1,0,0
13000000.0,1395.0,kharghar,3.0,1,1,1,1,0
5500000.0,1080.0,kalyan west,2.0,1,1,0,1,0
14000000.0,850.0,kandivali west,2.0,0,1,0,0,0
10100000.0,1379.0,ulwe,3.0,1,1,1,0,1
14000000.0,1050.0,powai,2.0,1,1,1,0,1
2000000.0,510.0,naigaon east,1.0,0,1,0,0,0
9550000.0,1511.0,mira road east,3.0,1,1,1,0,1
14000000.0,652.0,andheri  east,1.0,0,0,0,0,0
23500000.0,1561.0,kandivali west,3.0,1,1,1,0,1
37400000.0,940.0,parel,2.0,1,1,1,0,1
8600000.0,1100.0,kharghar,2.0,0,0,0,0,0
85000000.0,1700.0,prabhadevi,4.0,0,0,0,1,0
3799000.0,850.0,taloja,2.0,1,1,0,0,1
8000000.0,715.0,nerul,1.0,1,1,1,1,1
30000000.0,1792.0,andheri  west,3.0,1,1,1,0,1
19900000.0,1550.0,kandivali west,3.0,1,1,1,0,0
11000000.0,585.0,powai,1.0,1,1,0,0,1
4800000.0,550.0,thane west,1.0,0,1,0,0,0
12050000.0,1250.0,kolshet road,2.0,1,1,1,1,0
18900000.0,710.0,unknown,2.0,1,1,1,0,1
5300000.0,660.0,kamothe,1.0,0,0,0,0,0
5700000.0,770.0,mira road east,1.0,0,1,0,0,0
2650000.0,610.0,unknown,1.0,0,1,1,0,0
7500000.0,1050.0,sector-35 kamothe,2.0,0,0,1,1,0
7400000.0,950.0,kharghar,1.0,0,1,0,0,0
9370000.0,583.0,mira road east,3.0,1,1,1,0,1
8500000.0,1050.0,kalyan west,2.0,1,1,1,1,1
9500000.0,1069.0,unknown,2.0,0,1,1,1,0
5600000.0,565.0,kalwa,1.0,0,0,0,0,0
18000000.0,1500.0,kandivali west,3.0,1,0,1,1,1
29900000.0,1572.0,goregaon west,3.0,1,0,0,0,1
17500000.0,1053.0,magathane,2.0,1,0,1,1,0
15500000.0,1205.0,ghansoli,2.0,1,1,0,0,1
3900000.0,1120.0,andheri,2.0,1,1,1,1,0
2650000.0,660.0,badlapur east,1.0,1,1,1,0,1
3500000.0,550.0,kalyan east,1.0,0,1,0,0,0
18500000.0,980.0,goregaon west,2.0,0,1,0,0,0
10000000.0,1078.0,kharghar,2.0,1,1,1,1,1
2700000.0,630.0,nalasopara west,1.0,0,0,0,0,0
88699999.0,1734.0,goregaon east,4.0,1,1,0,0,1
5900000.0,950.0,kamothe,2.0,1,0,1,1,0
35000000.0,873.0,dahisar,2.0,0,1,1,1,0
10000000.0,1140.0,kharghar,2.0,0,1,1,0,1
25000000.0,1356.0,andheri  east,2.0,0,0,1,0,0
9000000.0,1250.0,mira road east,3.0,0,1,0,0,0
15500000.0,1000.0,malad east,2.0,0,1,1,0,1
2325000.0,528.0,bandra east,1.0,0,0,1,0,0
6800000.0,1006.0,kamothe,2.0,1,1,1,1,0
3800000.0,350.0,kandivali west,1.0,0,1,0,0,0
3000000.0,726.0,thane west,1.0,1,1,1,0,1
3000000.0,500.0,mumbai nashik expressway,1.0,1,0,1,1,0
9000000.0,676.0,thane west,2.0,1,0,1,0,0
34600000.0,1023.0,powai,2.0,1,1,1,0,1
26000000.0,1760.0,malad east,3.0,1,1,0,0,1
13500000.0,1250.0,anand nagar thane west,2.0,0,0,0,0,0
8200000.0,950.0,panvel,2.0,1,1,1,0,1
4072000.0,1075.0,virar,2.0,1,1,1,0,1
16500000.0,980.0,sion,2.0,0,1,0,0,0
7450000.0,600.0,dahisar,1.0,0,1,1,0,0
5500000.0,681.0,mira road east,1.0,1,1,1,0,1
11000000.0,1060.0,kharghar,2.0,1,1,0,1,1
2600000.0,731.0,boisar,1.0,0,1,0,0,0
22000000.0,1650.0,kharghar,3.0,1,1,1,1,1
9199000.0,1155.0,kharghar,2.0,1,1,1,0,1
21800000.0,642.0,powai,2.0,1,1,0,0,1
7500000.0,1055.0,sector-18 ulwe,2.0,0,1,1,1,0
9000000.0,765.0,kandivali west,1.0,1,1,1,1,1
6400000.0,495.0,mira road east,1.0,1,1,0,0,1
15000000.0,1500.0,sector 18,3.0,0,0,1,1,0
3350000.0,670.0,taloja,1.0,0,0,1,0,0
16000000.0,1750.0,kharghar,3.0,0,1,1,1,0
16900000.0,850.0,andheri  east,2.0,0,1,0,0,0
11500000.0,1450.0,ulwe,2.0,1,1,1,1,1
13200000.0,925.0,jogeshwari east,2.0,0,1,1,0,0
5500000.0,650.0,mira road east,1.0,0,0,1,0,0
26000000.0,1600.0,unknown,3.0,1,0,0,0,1
8000000.0,1140.0,kalyan west,2.0,0,1,0,0,0
5300000.0,660.0,kharghar,1.0,1,1,1,1,1
14600000.0,586.0,andheri  west,2.0,0,1,1,0,1
6700000.0,850.0,thane west,2.0,1,1,1,0,0
6200000.0,425.0,borivali west,1.0,0,0,0,0,0
7200000.0,937.0,goregaon east,3.0,0,1,1,1,0
9000000.0,1128.0,kamothe,2.0,1,1,0,1,0
9000000.0,570.0,malad east,1.0,1,1,1,1,0
8600000.0,1150.0,kamothe,2.0,1,1,0,0,0
20000000.0,711.0,goregaon west,2.0,0,1,1,0,1
2164000.0,571.0,badlapur,1.0,0,1,1,0,0
3300000.0,530.0,mumbai central,1.0,1,1,1,1,0
35900000.0,979.0,parel,2.0,0,1,1,0,1
6666000.0,1602.0,khopoli,4.0,1,1,0,0,1
5200000.0,695.0,kalyan west,1.0,1,0,1,0,1
22750000.0,934.0,andheri  west,2.0,1,1,0,0,1
33800000.0,1500.0,chembur,3.0,0,0,1,0,0
27500000.0,960.0,juhu,2.0,0,1,0,0,0
6000000.0,560.0,kharghar,1.0,0,0,1,1,0
92400000.0,3080.0,andheri  west,3.0,1,1,1,0,1
5600000.0,788.0,mira road east,1.0,1,1,0,0,0
9500000.0,660.0,mulund west,1.0,1,1,0,0,0
7500000.0,757.0,chembur,1.0,1,1,1,0,1
